XML:ID	InVersion	AlsoUsedIn	nonW	InParSegs	ChapterLocators	Vol	Label	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/0/full/full/0/default.jpg	Huntington	Thumbnail	surfaceGrp	surfaceGrp type (single leaf/bifolio)	surface type (r/v)	surface type resp	surfaceGrp/surface type cert	Notes
hm924v1n73	A			E-99 E-101		1	p. 66	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/73/full/full/0/default.jpg	https://cdm16003.contentdm.oclc.org/digital/collection/p16003coll16/id/73	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/73/full/150,/0/default.jpg		single leaf	v	BW		
hm924v1n74	A			E-101		1	p. 67	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/74/full/full/0/default.jpg	https://cdm16003.contentdm.oclc.org/digital/collection/p16003coll16/id/74	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/74/full/150,/0/default.jpg		single leaf	r	BW		
hm924v1n75	A			E-101 E-102b		1	p. 68	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/75/full/full/0/default.jpg	https://cdm16003.contentdm.oclc.org/digital/collection/p16003coll16/id/75	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/75/full/150,/0/default.jpg		single leaf	v	BW		
hm924v1n76	A			E-102b E-103a		1	p. 69	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/76/full/full/0/default.jpg	https://cdm16003.contentdm.oclc.org/digital/collection/p16003coll16/id/76	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/76/full/150,/0/default.jpg		single leaf	r	BW		
hm924v1n77	A			E-103a		1	p. 70	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/77/full/full/0/default.jpg	https://cdm16003.contentdm.oclc.org/digital/collection/p16003coll16/id/77	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/77/full/150,/0/default.jpg		single leaf	v	BW		
hm924v1n78	A			E-107b		1	p. 71	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/78/full/full/0/default.jpg	https://cdm16003.contentdm.oclc.org/digital/collection/p16003coll16/id/78	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/78/full/150,/0/default.jpg		single leaf	r1	BW		
hm924v1n79	A			E-107b E-109c		1	p. 72	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/79/full/full/0/default.jpg	https://cdm16003.contentdm.oclc.org/digital/collection/p16003coll16/id/79	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/79/full/150,/0/default.jpg		single leaf	v1	BW		
hm924v1n80	A					1	p. 73	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/80/full/full/0/default.jpg	https://cdm16003.contentdm.oclc.org/digital/collection/p16003coll16/id/80	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/80/full/150,/0/default.jpg		single leaf	r2	BW		
hm924v1n81	A			E-18		1	p. 74	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/81/full/full/0/default.jpg	https://cdm16003.contentdm.oclc.org/digital/collection/p16003coll16/id/81	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/81/full/150,/0/default.jpg		single leaf	v2	BW		
hm924v1n82	A			E-110		1	p. 75	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/82/full/full/0/default.jpg	https://cdm16003.contentdm.oclc.org/digital/collection/p16003coll16/id/82	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/82/full/150,/0/default.jpg		single leaf	r	BW		T's "137" in pencil in upper right corner
hm924v1n83	A				Catchphrase about  Complemental  Verses Catchphrase about  Hollowell Farm  [Where I Lived]	1	p. 76	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/83/full/full/0/default.jpg	https://cdm16003.contentdm.oclc.org/digital/collection/p16003coll16/id/83	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/83/full/150,/0/default.jpg		single leaf	v	BW		T 's "Mercury's Reply to Poverty in Carew" in pencil in upper left; T's "S about Hollowell farm" in pencil  in middle right. "End of Economy." probably by Sanborn
hm924v1n84	A			WIL-8a		1	p. 77	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/84/full/full/0/default.jpg	https://cdm16003.contentdm.oclc.org/digital/collection/p16003coll16/id/84	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/84/full/150,/0/default.jpg		bifolio	r1	BW		T's "1" in pencil in upper right corner
hm924v1n85	A			WIL-8b WIL-9b		1	p. 78	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/85/full/full/0/default.jpg	https://cdm16003.contentdm.oclc.org/digital/collection/p16003coll16/id/85	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/85/full/150,/0/default.jpg		bifolio	v1	BW		Red-orange offset
hm924v1n86	A			WIL-10b		1	p. 79	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/86/full/full/0/default.jpg	https://cdm16003.contentdm.oclc.org/digital/collection/p16003coll16/id/86	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/86/full/150,/0/default.jpg		bifolio	r2	BW		Red-orange marking
hm924v1n87	A			WIL-10b WIL-13a		1	p. 80	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/87/full/full/0/default.jpg	https://cdm16003.contentdm.oclc.org/digital/collection/p16003coll16/id/87	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/87/full/150,/0/default.jpg		bifolio	v2	BW		
hm924v1n88	A			WIL-13a WIL-14a		1	p. 81	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/88/full/full/0/default.jpg	https://cdm16003.contentdm.oclc.org/digital/collection/p16003coll16/id/88	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/88/full/150,/0/default.jpg		bifolio	r1	BW		T's "5" in pencil in upper right corner Red-orange marking
hm924v1n89	A			WIL-14a		1	p. 82	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/89/full/full/0/default.jpg	https://cdm16003.contentdm.oclc.org/digital/collection/p16003coll16/id/89	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/89/full/150,/0/default.jpg		bifolio	v1	BW		Red-orange marking
hm924v1n90	A			WIL-14a WIL-14c		1	p. 83	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/90/full/full/0/default.jpg	https://cdm16003.contentdm.oclc.org/digital/collection/p16003coll16/id/90	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/90/full/150,/0/default.jpg		bifolio	r2	BW		Red-orange offset Red-orange marking
hm924v1n91	A			WIL-14c WIL-15		1	p. 84	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/91/full/full/0/default.jpg	https://cdm16003.contentdm.oclc.org/digital/collection/p16003coll16/id/91	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/91/full/150,/0/default.jpg		bifolio	v2	BW		
hm924v1n92	A			WIL-15 WIL-16		1	p. 85	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/92/full/full/0/default.jpg	https://cdm16003.contentdm.oclc.org/digital/collection/p16003coll16/id/92	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/92/full/150,/0/default.jpg		single leaf	r	BW		T's "9" in pencil in upper right corner
hm924v1n93	A			WIL-16 WIL-23 WIL-20		1	p. 86	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/93/full/full/0/default.jpg	https://cdm16003.contentdm.oclc.org/digital/collection/p16003coll16/id/93	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/93/full/150,/0/default.jpg		single leaf	v	BW		WIL-16: to be mean . . . when there may be no enjoyment in it. WIL-23: Time is but . . . concentrated in it. My instinct tells WIL-20: The preacher instead of vexing . . . seeming fast but deadly slow. [interlined in ink]
hm924v1n94	A			WIL-17		1	p. 87	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/94/full/full/0/default.jpg	https://cdm16003.contentdm.oclc.org/digital/collection/p16003coll16/id/94	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/94/full/150,/0/default.jpg		bifolio	r1	BW		T's "11" in pencil in upper right corner
hm924v1n95	A			WIL-17		1	p. 88	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/95/full/full/0/default.jpg	https://cdm16003.contentdm.oclc.org/digital/collection/p16003coll16/id/95	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/95/full/150,/0/default.jpg		bifolio	v1	BW		
hm924v1n96	A			WIL-17		1	p. 89	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/96/full/full/0/default.jpg	https://cdm16003.contentdm.oclc.org/digital/collection/p16003coll16/id/96	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/96/full/150,/0/default.jpg		bifolio	r2	BW		Red-orange marking
hm924v1n97	A			WIL-17 WIL-23		1	p. 90	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/97/full/full/0/default.jpg	https://cdm16003.contentdm.oclc.org/digital/collection/p16003coll16/id/97	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/97/full/150,/0/default.jpg		bifolio	v2	BW		Red-orange offset Red-orange marking
hm924v1n98	A			WIL-23		1	p. 91	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/98/full/full/0/default.jpg	https://cdm16003.contentdm.oclc.org/digital/collection/p16003coll16/id/98	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/98/full/150,/0/default.jpg		single leaf	r	BW		T's "15" in pencil in upper right corner Red-orange marking
hm924v1n99	A			WIL		1	p. 92	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/99/full/full/0/default.jpg	https://cdm16003.contentdm.oclc.org/digital/collection/p16003coll16/id/99	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/99/full/150,/0/default.jpg		single leaf	v	BW		
hm924v1n100	A			WIL		1	p. 93	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/100/full/full/0/default.jpg	https://cdm16003.contentdm.oclc.org/digital/collection/p16003coll16/id/100	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/100/full/150,/0/default.jpg		single leaf	r	BW		T's "17" in pencil in upper right corner
hm924v1n101	A			WIL R-1		1	p. 94	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/101/full/full/0/default.jpg	https://cdm16003.contentdm.oclc.org/digital/collection/p16003coll16/id/101	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/101/full/150,/0/default.jpg		single leaf	v	BW		
hm924v1n102	A			R-1		1	p. 95	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/102/full/full/0/default.jpg	https://cdm16003.contentdm.oclc.org/digital/collection/p16003coll16/id/102	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/102/full/150,/0/default.jpg		single leaf	r	BW		
hm924v1n103	A			R-1 R-2b R-3a		1	p. 96	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/103/full/full/0/default.jpg	https://cdm16003.contentdm.oclc.org/digital/collection/p16003coll16/id/103	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/103/full/150,/0/default.jpg		single leaf	v	BW		
hm924v1n104	A			R-3a		1	p. 97	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/104/full/full/0/default.jpg	https://cdm16003.contentdm.oclc.org/digital/collection/p16003coll16/id/104	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/104/full/150,/0/default.jpg		single leaf	r	BW		T's "21" in pencil in upper right corner
hm924v1n105	A			R-3a		1	p. 98	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/105/full/full/0/default.jpg	https://cdm16003.contentdm.oclc.org/digital/collection/p16003coll16/id/105	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/105/full/150,/0/default.jpg		single leaf	v	BW		
hm924v1n106	A			R-3a R-4		1	p. 99	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/106/full/full/0/default.jpg	https://cdm16003.contentdm.oclc.org/digital/collection/p16003coll16/id/106	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/106/full/150,/0/default.jpg		single leaf	r	BW		
hm924v1n107	A			R-4 R-3a R-3b		1	p. 100	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/107/full/full/0/default.jpg	https://cdm16003.contentdm.oclc.org/digital/collection/p16003coll16/id/107	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/107/full/150,/0/default.jpg		single leaf	v	BW		
hm924v1n108	A			R-3b R-5		1	p. 101	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/108/full/full/0/default.jpg	https://cdm16003.contentdm.oclc.org/digital/collection/p16003coll16/id/108	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/108/full/150,/0/default.jpg		single leaf	r	BW		T's "25" in pencil in upper right corner
hm924v1n109	A			R-5		1	p. 102	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/109/full/full/0/default.jpg	https://cdm16003.contentdm.oclc.org/digital/collection/p16003coll16/id/109	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/109/full/150,/0/default.jpg		single leaf	v	BW		
hm924v1n110	A			R-5  R-6a		1	p. 103	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/110/full/full/0/default.jpg	https://cdm16003.contentdm.oclc.org/digital/collection/p16003coll16/id/110	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/110/full/150,/0/default.jpg		single leaf	r	BW		T's "27" in pencil in upper right corner
hm924v1n111	A			R-6a		1	p. 104	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/111/full/full/0/default.jpg	https://cdm16003.contentdm.oclc.org/digital/collection/p16003coll16/id/111	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/111/full/150,/0/default.jpg		single leaf	v	BW		
hm924v1n112	A			R-11 R-7b		1	p. 109	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/112/full/full/0/default.jpg	https://cdm16003.contentdm.oclc.org/digital/collection/p16003coll16/id/112	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/112/full/150,/0/default.jpg		single leaf	r	BW		T's "37" in pencil in upper right corner Red-orange marking
hm924v1n113	A		T	R-7b * Sds-1a * Sds-1b		1	p. 110	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/113/full/full/0/default.jpg	https://cdm16003.contentdm.oclc.org/digital/collection/p16003coll16/id/113	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/113/full/150,/0/default.jpg		single leaf	v	BW		R-7b: us as a . . . & wakeful hours to Not in Walden: --have to gird up . . . for the combat. Sds-1a: Yet after all . . . is copious & standard. Not in Walden: For the tongue . . . all his actions, he learns to mutter. Not in Walden: I read very little . . . for my Not in Walden:  With a more copious . . . they express will be forgotten. [written up the right side] Sds-1b: The rays which . . . removed. [written up the right side] Sds-1b: No method or . . . futurity. [written up the left side]
hm924v1n114	A			Sds-2b Sds-4d		1	p. 111	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/114/full/full/0/default.jpg	https://cdm16003.contentdm.oclc.org/digital/collection/p16003coll16/id/114	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/114/full/150,/0/default.jpg		single leaf	r	BW		
hm924v1n115	A			Sds-2b		1	p. 112	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/115/full/full/0/default.jpg	https://cdm16003.contentdm.oclc.org/digital/collection/p16003coll16/id/115	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/115/full/150,/0/default.jpg		single leaf	v	BW		
hm924v1n116	A			Sds-2b Sds-3		1	p. 113	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/116/full/full/0/default.jpg	https://cdm16003.contentdm.oclc.org/digital/collection/p16003coll16/id/116	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/116/full/150,/0/default.jpg		bifolio	r1	BW		T's "41" in pencil in upper right corner
hm924v1n117	A			Sds-3		1	p. 114	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/117/full/full/0/default.jpg	https://cdm16003.contentdm.oclc.org/digital/collection/p16003coll16/id/117	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/117/full/150,/0/default.jpg		bifolio	v1	BW		
hm924v1n118	A			Sds-3		1	p. 115	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/118/full/full/0/default.jpg	https://cdm16003.contentdm.oclc.org/digital/collection/p16003coll16/id/118	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/118/full/150,/0/default.jpg		bifolio	r2	BW		
hm924v1n119	A			Sds-3 Sds-2 WIL-21a		1	p. 116	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/119/full/full/0/default.jpg	https://cdm16003.contentdm.oclc.org/digital/collection/p16003coll16/id/119	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/119/full/150,/0/default.jpg		bifolio	v2	BW		
hm924v1n120	A			WIL-21a		1	p. 117	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/120/full/full/0/default.jpg	https://cdm16003.contentdm.oclc.org/digital/collection/p16003coll16/id/120	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/120/full/150,/0/default.jpg		single leaf	r	BW		T's "45" in pencil in upper right corner
hm924v1n121	A			WIL-21c		1	p. 118	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/121/full/full/0/default.jpg	https://cdm16003.contentdm.oclc.org/digital/collection/p16003coll16/id/121	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/121/full/150,/0/default.jpg		single leaf	v	BW		
hm924v1n122	A			WIL-18a WIL-22a		1	p. 119	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/122/full/full/0/default.jpg	https://cdm16003.contentdm.oclc.org/digital/collection/p16003coll16/id/122	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/122/full/150,/0/default.jpg		bifolio	r1	BW		T's "49" in pencil in upper right corner
hm924v1n123	A			WIL-22a WIL-18b		1	p. 120	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/123/full/full/0/default.jpg	https://cdm16003.contentdm.oclc.org/digital/collection/p16003coll16/id/123	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/123/full/150,/0/default.jpg		bifolio	v1	BW		
hm924v1n124	A			WIL-18b WIL-19a WIL-19c WIL-19b		1	p. 121	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/124/full/full/0/default.jpg	https://cdm16003.contentdm.oclc.org/digital/collection/p16003coll16/id/124	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/124/full/150,/0/default.jpg		bifolio	r2	BW		
hm924v1n125	A			WIL-19b WIL-21c		1	p. 122	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/125/full/full/0/default.jpg	https://cdm16003.contentdm.oclc.org/digital/collection/p16003coll16/id/125	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/125/full/150,/0/default.jpg		bifolio	v2	BW		
